Datetime,Open,High,Low,Close,Volume
2026-03-03 10:09:00,87.08,87.26,86.9,86.94,1067737
2026-03-03 10:10:00,86.55,86.81,86.0,86.35,1164031
2026-03-03 10:11:00,85.31,85.35,85.29,85.33,969951
2026-03-03 10:12:00,85.43,85.46,84.86,85.19,921294
2026-03-03 10:13:00,85.59,85.96,85.37,85.55,829892
2026-03-03 10:14:00,86.8,86.88,85.92,86.3,969657
2026-03-03 10:15:00,86.45,86.7,85.97,86.34,1211473
2026-03-03 10:16:00,87.33,87.42,86.98,87.15,1066521
2026-03-03 10:17:00,86.65,86.72,86.14,86.46,1290523
2026-03-03 10:18:00,85.43,85.86,85.39,85.61,1061522
2026-03-03 10:19:00,85.48,85.99,85.35,85.58,1007889
2026-03-03 10:20:00,85.49,86.17,85.4,85.78,573480
2026-03-03 10:21:00,85.96,86.01,84.79,85.76,1461583
2026-03-03 10:22:00,84.69,84.76,84.39,84.73,1340634
2026-03-03 10:23:00,84.35,85.22,84.17,84.68,1116547
2026-03-03 10:24:00,84.13,84.45,83.67,84.03,536771
2026-03-03 10:25:00,84.54,84.78,83.76,84.36,1029012
2026-03-03 10:26:00,84.71,84.74,84.41,84.55,968127
2026-03-03 10:27:00,84.0,84.48,83.79,84.08,1104255
2026-03-03 10:28:00,83.89,83.94,83.52,83.82,963699
2026-03-03 10:29:00,82.86,83.34,82.43,83.29,705173
2026-03-03 10:30:00,83.14,83.36,82.77,83.26,910355
2026-03-03 10:31:00,83.6,84.33,83.57,83.74,1408415
2026-03-03 10:32:00,83.3,83.31,83.15,83.24,997781
2026-03-03 10:33:00,83.33,83.74,83.27,83.5,1003522
2026-03-03 10:34:00,83.04,83.62,82.84,83.23,889415
2026-03-03 10:35:00,83.04,83.18,82.6,82.83,848059
2026-03-03 10:36:00,82.43,82.92,81.88,82.78,754311
2026-03-03 10:37:00,81.85,82.29,81.8,82.26,934660
2026-03-03 10:38:00,81.78,82.34,81.64,81.99,889889
2026-03-03 10:39:00,81.45,81.72,81.33,81.39,1260655
2026-03-03 10:40:00,82.49,82.61,82.29,82.37,951866
2026-03-03 10:41:00,82.39,82.49,82.34,82.39,1042418
2026-03-03 10:42:00,81.84,82.34,81.42,82.04,679945
2026-03-03 10:43:00,81.9,82.19,81.63,82.15,1102722
2026-03-03 10:44:00,82.1,82.69,81.89,82.09,1162159
2026-03-03 10:45:00,81.78,82.1,81.52,81.98,1019534
2026-03-03 10:46:00,82.03,82.82,81.92,82.29,975254
2026-03-03 10:47:00,82.58,83.02,82.46,82.66,1053858
2026-03-03 10:48:00,82.39,82.45,82.19,82.4,1234343
2026-03-03 10:49:00,81.88,82.26,81.52,82.11,1096181
2026-03-03 10:50:00,81.93,82.13,81.62,81.97,715405
2026-03-03 10:51:00,80.63,80.94,80.26,80.82,1075953
2026-03-03 10:52:00,79.87,80.16,79.69,80.07,858042
2026-03-03 10:53:00,80.94,81.36,80.27,80.75,1165645
2026-03-03 10:54:00,81.79,81.93,81.53,81.57,713369
2026-03-03 10:55:00,81.34,81.59,80.95,81.45,778568
2026-03-03 10:56:00,81.66,81.78,81.24,81.73,1118269
2026-03-03 10:57:00,81.75,81.95,81.61,81.89,842132
2026-03-03 10:58:00,83.43,83.49,83.32,83.43,854307
2026-03-03 10:59:00,84.05,84.55,83.95,83.99,1199223
2026-03-03 11:00:00,83.65,83.97,83.32,83.93,704615
2026-03-03 11:01:00,83.3,83.81,83.02,83.45,1048600
2026-03-03 11:02:00,82.34,82.7,82.25,82.64,1035107
2026-03-03 11:03:00,82.38,83.01,82.36,82.75,1107258
2026-03-03 11:04:00,81.93,82.42,81.89,82.37,1169922
2026-03-03 11:05:00,81.8,81.97,81.42,81.66,618399
2026-03-03 11:06:00,81.26,81.63,80.84,81.33,1142109
2026-03-03 11:07:00,80.88,80.99,80.63,80.79,973987
2026-03-03 11:08:00,81.97,82.25,81.15,81.64,935594
2026-03-03 11:09:00,82.34,82.76,81.9,82.08,852645
2026-03-03 11:10:00,81.79,82.14,81.49,82.07,831011
2026-03-03 11:11:00,82.51,82.84,82.49,82.81,1109663
2026-03-03 11:12:00,83.04,83.06,82.3,82.85,1044846
2026-03-03 11:13:00,82.35,82.9,82.27,82.42,932722
2026-03-03 11:14:00,83.38,83.51,82.83,83.18,1034450
2026-03-03 11:15:00,83.59,84.05,83.19,83.45,1152169
2026-03-03 11:16:00,82.95,83.06,82.56,82.93,733444
2026-03-03 11:17:00,82.77,83.07,82.66,82.84,1246044
2026-03-03 11:18:00,82.28,83.12,82.16,82.4,1182694
2026-03-03 11:19:00,81.82,81.95,81.63,81.71,744193
2026-03-03 11:20:00,82.28,82.53,81.52,82.17,1114101
2026-03-03 11:21:00,83.01,83.31,82.98,83.13,952099
2026-03-03 11:22:00,82.65,82.71,82.21,82.43,1378088
2026-03-03 11:23:00,82.72,82.95,82.53,82.71,1072623
2026-03-03 11:24:00,82.45,83.01,81.78,82.38,1258128
2026-03-03 11:25:00,82.06,82.47,81.96,82.14,1017339
2026-03-03 11:26:00,81.92,81.97,81.69,81.84,1289461
2026-03-03 11:27:00,81.53,81.84,81.0,81.41,1328122
2026-03-03 11:28:00,82.07,82.4,81.36,81.44,583580
2026-03-03 11:29:00,81.13,81.3,80.44,81.02,845077
2026-03-03 11:30:00,80.82,81.3,80.23,81.16,1150219
2026-03-03 11:31:00,80.72,81.14,80.09,81.13,935940
2026-03-03 11:32:00,81.34,81.45,80.75,81.01,993759
2026-03-03 11:33:00,80.56,80.7,80.15,80.56,1118513
2026-03-03 11:34:00,79.73,80.46,79.58,80.27,1126665
2026-03-03 11:35:00,80.65,81.07,80.35,80.65,1039736
2026-03-03 11:36:00,80.88,81.07,80.74,80.9,1139233
2026-03-03 11:37:00,80.31,80.44,79.65,80.41,715263
2026-03-03 11:38:00,80.09,80.69,79.88,80.46,936352
2026-03-03 11:39:00,80.68,80.91,80.2,80.83,1160425
2026-03-03 11:40:00,80.17,80.6,79.65,80.0,432184
2026-03-03 11:41:00,80.11,80.56,79.95,80.27,955697
2026-03-03 11:42:00,79.94,80.15,79.87,79.94,1153175
2026-03-03 11:43:00,79.9,80.32,79.62,80.23,916979
2026-03-03 11:44:00,79.98,80.83,79.81,79.84,1078661
2026-03-03 11:45:00,78.79,79.0,78.66,78.94,1038968
2026-03-03 11:46:00,77.92,78.19,77.48,78.13,1089727
2026-03-03 11:47:00,78.34,78.42,77.93,78.15,1055853
2026-03-03 11:48:00,78.09,78.38,77.79,78.28,873423
2026-03-03 11:49:00,77.87,77.96,77.47,77.83,1210797
2026-03-03 11:50:00,78.26,78.47,77.69,78.15,971019
2026-03-03 11:51:00,77.23,77.35,77.12,77.32,598508
2026-03-03 11:52:00,77.21,77.38,77.02,77.28,860360
2026-03-03 11:53:00,77.02,77.59,76.29,76.68,955136
2026-03-03 11:54:00,76.53,76.55,76.01,76.35,922527
2026-03-03 11:55:00,76.16,76.8,76.12,76.38,1044311
2026-03-03 11:56:00,76.19,76.5,75.77,75.95,882021
2026-03-03 11:57:00,75.73,75.78,75.28,75.75,844232
2026-03-03 11:58:00,76.53,76.79,76.24,76.26,1048624
2026-03-03 11:59:00,75.91,76.38,75.85,75.97,1046368
2026-03-03 12:00:00,76.62,76.85,75.92,76.39,693907
2026-03-03 12:01:00,76.15,76.26,75.75,75.82,621997
2026-03-03 12:02:00,76.0,76.4,75.81,76.09,972537
2026-03-03 12:03:00,77.0,77.06,76.72,76.81,780896
2026-03-03 12:04:00,75.4,76.11,75.18,75.57,1331241
2026-03-03 12:05:00,75.13,75.17,74.8,75.17,1254378
2026-03-03 12:06:00,75.44,75.58,75.42,75.46,1067591
2026-03-03 12:07:00,75.54,75.54,75.18,75.36,1327671
2026-03-03 12:08:00,75.62,75.72,75.09,75.55,473853
2026-03-03 12:09:00,75.32,75.35,75.09,75.24,1048706
2026-03-03 12:10:00,75.28,75.63,75.25,75.29,850615
2026-03-03 12:11:00,75.41,75.47,75.05,75.21,904517
2026-03-03 12:12:00,75.66,75.82,75.66,75.79,1095965
2026-03-03 12:13:00,75.87,76.47,75.74,75.92,1158763
2026-03-03 12:14:00,76.03,76.16,75.73,76.09,857605
2026-03-03 12:15:00,75.58,75.93,75.43,75.88,806750
2026-03-03 12:16:00,75.6,75.79,75.6,75.64,1061396
2026-03-03 12:17:00,75.79,75.89,75.34,75.42,898157
2026-03-03 12:18:00,75.45,75.8,75.31,75.62,1071895
2026-03-03 12:19:00,75.88,76.09,75.29,75.41,987375
2026-03-03 12:20:00,75.63,75.71,75.17,75.56,514721
2026-03-03 12:21:00,76.12,76.74,75.79,76.59,686870
2026-03-03 12:22:00,76.43,77.2,76.35,77.03,781958
2026-03-03 12:23:00,76.67,77.16,76.64,76.87,874736
2026-03-03 12:24:00,77.56,78.42,77.21,77.47,774789
2026-03-03 12:25:00,77.21,77.42,76.97,77.26,628132
2026-03-03 12:26:00,76.25,76.42,75.69,76.24,903646
2026-03-03 12:27:00,75.8,76.34,75.02,75.74,1168954
2026-03-03 12:28:00,74.8,75.16,74.39,74.8,1103980
2026-03-03 12:29:00,75.0,75.13,74.54,74.63,1001711
2026-03-03 12:30:00,74.32,75.04,74.14,74.64,1100896
2026-03-03 12:31:00,75.16,75.83,74.73,75.48,930539
2026-03-03 12:32:00,75.93,75.95,75.09,75.64,1178413
2026-03-03 12:33:00,75.41,75.74,75.4,75.53,691376
2026-03-03 12:34:00,75.98,76.64,75.8,75.94,988496
2026-03-03 12:35:00,75.05,75.12,74.78,74.84,781674
2026-03-03 12:36:00,75.0,75.31,74.71,74.96,1284899
2026-03-03 12:37:00,75.32,75.61,75.02,75.34,942641
2026-03-03 12:38:00,74.75,74.84,74.58,74.6,1098712
2026-03-03 12:39:00,75.23,75.83,74.84,75.17,1185881
2026-03-03 12:40:00,75.32,75.5,74.91,75.34,784052
2026-03-03 12:41:00,74.73,75.17,74.55,75.14,806682
2026-03-03 12:42:00,75.44,75.56,74.81,75.45,697623
2026-03-03 12:43:00,76.82,77.11,76.35,76.59,1040647
2026-03-03 12:44:00,76.59,76.73,76.13,76.68,1121121
2026-03-03 12:45:00,76.9,77.03,76.36,76.8,958306
2026-03-03 12:46:00,76.81,77.27,76.26,76.57,1025253
2026-03-03 12:47:00,75.95,76.39,75.82,76.15,726876
2026-03-03 12:48:00,76.37,76.77,75.98,76.56,680425
2026-03-03 12:49:00,76.01,76.35,75.95,76.13,907083
2026-03-03 12:50:00,76.18,76.7,76.02,76.17,1076687
2026-03-03 12:51:00,75.85,76.23,75.51,75.93,1225581
2026-03-03 12:52:00,76.2,76.3,76.17,76.17,978547
2026-03-03 12:53:00,76.58,76.91,76.11,76.34,1207260
2026-03-03 12:54:00,76.74,77.13,76.23,76.86,919640
2026-03-03 12:55:00,76.74,77.08,76.38,76.6,1039884
2026-03-03 12:56:00,76.56,76.76,75.97,76.47,1100650
2026-03-03 12:57:00,75.57,76.07,75.28,75.98,1038379
2026-03-03 12:58:00,76.15,76.45,75.56,75.76,1005462
2026-03-03 12:59:00,75.93,76.42,75.65,75.94,887847
2026-03-03 13:00:00,75.92,76.34,75.84,76.32,665421
2026-03-03 13:01:00,75.94,76.16,75.79,75.86,935186
2026-03-03 13:02:00,76.41,76.62,76.2,76.3,835077
2026-03-03 13:03:00,77.03,77.39,76.8,76.97,1419587
2026-03-03 13:04:00,77.08,77.19,76.87,77.18,1044654
2026-03-03 13:05:00,77.77,78.28,77.44,78.12,1027067
2026-03-03 13:06:00,77.93,78.13,77.02,77.73,1408413
2026-03-03 13:07:00,77.17,77.4,77.06,77.11,1035237
2026-03-03 13:08:00,76.09,76.28,75.91,76.22,919127
2026-03-03 13:09:00,76.83,77.4,76.79,76.97,1117059
2026-03-03 13:10:00,77.4,77.64,77.2,77.3,893454
2026-03-03 13:11:00,77.44,77.84,77.0,77.27,807159
2026-03-03 13:12:00,77.62,77.91,77.26,77.41,1214385
2026-03-03 13:13:00,76.67,76.95,76.63,76.85,1169376
2026-03-03 13:14:00,78.05,78.18,77.88,78.07,1175233
2026-03-03 13:15:00,78.0,78.15,77.68,78.13,500387
2026-03-03 13:16:00,78.23,78.41,78.11,78.19,610087
2026-03-03 13:17:00,78.48,79.22,78.07,78.55,782789
2026-03-03 13:18:00,79.04,79.33,78.52,78.79,773443
2026-03-03 13:19:00,78.97,79.23,78.87,78.9,903434
2026-03-03 13:20:00,78.15,79.18,78.08,78.51,887688
2026-03-03 13:21:00,78.63,78.95,78.28,78.74,945491
2026-03-03 13:22:00,79.62,79.83,79.21,79.68,1044630
2026-03-03 13:23:00,80.47,80.67,79.78,80.36,847728
2026-03-03 13:24:00,80.98,81.18,80.83,81.15,1299342
2026-03-03 13:25:00,80.8,81.05,80.45,80.9,1059315
2026-03-03 13:26:00,80.66,80.74,80.06,80.4,733374
2026-03-03 13:27:00,80.03,80.54,79.67,80.34,1369872
2026-03-03 13:28:00,80.54,80.89,80.19,80.37,768716
2026-03-03 13:29:00,81.09,81.21,80.88,80.92,1077474
2026-03-03 13:30:00,80.13,80.52,79.68,80.07,1108844
2026-03-03 13:31:00,81.0,81.16,80.7,80.83,1151312
2026-03-03 13:32:00,80.48,81.07,80.12,80.75,1057160
2026-03-03 13:33:00,80.37,80.71,80.36,80.54,681048
2026-03-03 13:34:00,80.12,80.29,79.77,80.04,1000265
2026-03-03 13:35:00,79.29,79.57,79.03,79.21,908272
2026-03-03 13:36:00,79.79,80.29,79.38,79.62,1215369
2026-03-03 13:37:00,79.22,80.01,78.93,79.66,729498
2026-03-03 13:38:00,78.69,79.14,78.63,79.01,1075881
2026-03-03 13:39:00,78.5,78.58,78.17,78.36,986093
2026-03-03 13:40:00,77.96,78.51,77.78,78.2,812880
2026-03-03 13:41:00,78.99,79.3,78.87,79.03,1068810
2026-03-03 13:42:00,78.97,79.24,78.75,78.9,1214866
2026-03-03 13:43:00,78.25,78.87,77.79,78.15,1228858
2026-03-03 13:44:00,77.75,78.26,77.73,78.03,889803
2026-03-03 13:45:00,77.92,78.21,77.74,77.89,824305
2026-03-03 13:46:00,76.69,76.88,76.48,76.54,939329
2026-03-03 13:47:00,76.47,76.74,76.16,76.51,1389039
2026-03-03 13:48:00,76.03,76.58,75.92,76.4,1116862
2026-03-03 13:49:00,76.73,76.76,76.6,76.75,953786
2026-03-03 13:50:00,77.95,78.2,77.41,77.67,806768
2026-03-03 13:51:00,78.22,78.32,77.92,78.23,1072032
2026-03-03 13:52:00,77.99,78.3,77.67,78.1,1343808
2026-03-03 13:53:00,77.37,77.61,77.13,77.55,885871
2026-03-03 13:54:00,79.0,79.37,78.4,78.83,1002829
2026-03-03 13:55:00,78.74,78.95,78.5,78.86,883108
2026-03-03 13:56:00,78.72,78.94,78.37,78.87,1364108
2026-03-03 13:57:00,78.74,79.11,78.68,78.86,803093
2026-03-03 13:58:00,78.96,79.19,78.9,78.96,1238622
2026-03-03 13:59:00,79.09,79.36,78.75,78.88,784031
2026-03-03 14:00:00,78.48,78.66,78.31,78.6,565685
2026-03-03 14:01:00,78.32,78.37,78.24,78.32,1258254
2026-03-03 14:02:00,78.39,78.79,78.24,78.31,1187495
2026-03-03 14:03:00,78.36,78.76,77.71,78.04,949264
2026-03-03 14:04:00,77.61,77.83,77.41,77.68,832221
2026-03-03 14:05:00,77.75,78.35,77.3,77.73,897525
2026-03-03 14:06:00,77.62,77.71,77.26,77.61,432498
2026-03-03 14:07:00,78.35,78.39,78.22,78.36,1345245
2026-03-03 14:08:00,76.85,77.26,76.75,77.03,1252303
2026-03-03 14:09:00,77.44,77.8,77.12,77.58,1085064
2026-03-03 14:10:00,77.89,78.36,77.78,78.2,1167552
2026-03-03 14:11:00,77.03,78.04,76.87,77.16,755935
2026-03-03 14:12:00,76.59,77.84,76.35,76.99,1025723
2026-03-03 14:13:00,76.76,77.22,76.57,76.81,1323260
2026-03-03 14:14:00,75.83,76.11,75.34,76.1,954123
2026-03-03 14:15:00,75.67,75.9,75.65,75.71,1124681
2026-03-03 14:16:00,75.3,75.95,75.06,75.16,811795
2026-03-03 14:17:00,76.08,76.33,75.59,76.04,943356
2026-03-03 14:18:00,76.39,76.64,76.17,76.5,968450
2026-03-03 14:19:00,77.01,77.64,76.75,77.14,1007113
2026-03-03 14:20:00,77.63,78.12,77.36,77.5,788978
2026-03-03 14:21:00,77.1,77.39,76.73,76.94,1221166
2026-03-03 14:22:00,76.85,76.92,76.6,76.67,884716
2026-03-03 14:23:00,77.21,77.42,76.61,76.92,1133073
2026-03-03 14:24:00,76.15,76.59,75.71,76.31,903418
2026-03-03 14:25:00,76.65,76.74,76.36,76.66,1105379
2026-03-03 14:26:00,76.51,76.6,76.35,76.54,1254514
2026-03-03 14:27:00,76.38,76.52,76.06,76.36,710958
2026-03-03 14:28:00,76.84,77.02,76.54,76.71,974268
2026-03-03 14:29:00,77.21,77.36,76.65,76.93,992251
2026-03-03 14:30:00,76.63,76.93,76.51,76.75,1071394
2026-03-03 14:31:00,77.35,77.36,76.62,77.33,1236851
2026-03-03 14:32:00,76.94,76.97,76.49,76.79,1103598
2026-03-03 14:33:00,77.11,77.2,77.08,77.1,365914
2026-03-03 14:34:00,77.44,77.59,76.92,77.4,1003868
2026-03-03 14:35:00,77.0,77.26,76.69,77.24,1094681
2026-03-03 14:36:00,77.46,77.75,77.17,77.4,1006801
2026-03-03 14:37:00,76.51,76.99,76.35,76.78,1099161
2026-03-03 14:38:00,77.24,77.37,76.76,77.24,942981
2026-03-03 14:39:00,77.18,77.5,76.89,77.15,1019562
2026-03-03 14:40:00,77.11,77.19,76.82,76.89,918622
2026-03-03 14:41:00,77.31,77.5,76.86,77.41,1256187
2026-03-03 14:42:00,76.93,77.28,76.55,77.06,1133768
2026-03-03 14:43:00,76.49,76.61,76.06,76.36,1049909
2026-03-03 14:44:00,75.34,75.65,75.03,75.58,1159340
2026-03-03 14:45:00,75.88,76.18,75.69,75.88,1003876
2026-03-03 14:46:00,74.78,75.47,74.77,75.24,1240490
2026-03-03 14:47:00,75.9,77.07,75.81,76.12,1058312
2026-03-03 14:48:00,74.74,75.37,73.91,75.08,938877
2026-03-03 14:49:00,76.07,76.27,75.3,75.92,965948
2026-03-03 14:50:00,75.98,76.15,75.94,76.03,1052853
2026-03-03 14:51:00,75.95,76.36,75.81,75.98,610125
2026-03-03 14:52:00,75.3,75.93,75.15,75.71,988520
2026-03-03 14:53:00,75.63,76.12,75.55,75.91,680821
2026-03-03 14:54:00,75.74,76.09,75.31,75.89,916113
2026-03-03 14:55:00,76.59,77.17,76.24,76.44,839210
2026-03-03 14:56:00,76.56,76.63,76.1,76.5,825112
2026-03-03 14:57:00,76.7,76.78,76.53,76.57,963229
2026-03-03 14:58:00,76.22,76.4,76.2,76.39,1048248
2026-03-03 14:59:00,76.38,76.62,76.09,76.36,789875
2026-03-03 15:00:00,76.69,77.05,76.34,76.52,1123947
2026-03-03 15:01:00,75.28,75.69,75.14,75.66,848246
2026-03-03 15:02:00,75.26,75.45,74.75,74.99,1015138
2026-03-03 15:03:00,75.5,75.54,75.01,75.36,1106195
2026-03-03 15:04:00,75.01,75.6,74.84,75.45,1095872
2026-03-03 15:05:00,74.83,76.12,74.67,75.35,1029775
2026-03-03 15:06:00,75.6,76.3,75.1,75.36,1189762
2026-03-03 15:07:00,75.56,75.61,75.39,75.54,834777
2026-03-03 15:08:00,75.13,75.67,75.11,75.27,663066
2026-03-03 15:09:00,74.92,74.93,74.83,74.88,895573
2026-03-03 15:10:00,75.59,76.0,74.6,74.98,1046573
2026-03-03 15:11:00,74.36,74.79,73.96,74.49,1086443
2026-03-03 15:12:00,74.55,74.98,74.26,74.69,1274782
2026-03-03 15:13:00,73.67,73.98,73.48,73.84,905164
2026-03-03 15:14:00,74.2,74.84,74.13,74.35,1127193
2026-03-03 15:15:00,74.43,74.96,74.25,74.59,975195
2026-03-03 15:16:00,74.51,74.72,74.0,74.72,775990
2026-03-03 15:17:00,75.34,75.52,75.09,75.21,796447
2026-03-03 15:18:00,75.84,76.15,75.64,76.04,1185649
2026-03-03 15:19:00,76.45,76.9,76.37,76.55,835293
2026-03-03 15:20:00,75.53,76.03,75.28,75.63,1031594
2026-03-03 15:21:00,74.73,75.05,74.42,74.99,924873
2026-03-03 15:22:00,74.95,75.33,74.18,74.68,1061048
2026-03-03 15:23:00,74.81,75.23,74.56,74.69,899753
2026-03-03 15:24:00,74.86,75.02,74.47,74.95,971348
2026-03-03 15:25:00,74.81,75.46,74.13,74.59,1224474
2026-03-03 15:26:00,74.59,74.84,74.59,74.68,1245998
2026-03-03 15:27:00,74.5,74.92,74.13,74.3,958874
2026-03-03 15:28:00,74.01,74.23,73.47,74.0,1208012
2026-03-03 15:29:00,73.14,73.69,73.03,73.29,1086900
2026-03-03 15:30:00,72.88,73.25,72.59,72.83,1193913
2026-03-03 15:31:00,72.22,72.64,72.1,72.15,1212017
2026-03-03 15:32:00,71.66,71.82,71.56,71.67,794037
2026-03-03 15:33:00,72.17,72.29,71.97,72.19,952857
2026-03-03 15:34:00,71.53,72.05,71.44,71.72,1290551
2026-03-03 15:35:00,73.34,73.37,72.73,73.04,582820
2026-03-03 15:36:00,72.99,73.69,72.57,73.28,1023164
2026-03-03 15:37:00,73.45,74.12,73.01,73.37,1177415
2026-03-03 15:38:00,73.0,73.05,72.78,72.95,1327159
2026-03-03 15:39:00,73.25,73.32,73.19,73.3,1478421
2026-03-03 15:40:00,72.59,73.21,72.55,73.01,1113354
2026-03-03 15:41:00,72.94,73.08,72.72,73.07,1622582
2026-03-03 15:42:00,74.51,74.76,74.22,74.35,909317
2026-03-03 15:43:00,73.94,74.4,73.72,74.3,745153
2026-03-03 15:44:00,75.08,75.23,74.65,74.88,971694
2026-03-03 15:45:00,74.84,75.06,74.52,74.52,952463
2026-03-03 15:46:00,74.52,74.67,73.87,74.51,1408435
2026-03-03 15:47:00,75.42,75.54,75.37,75.39,852976
2026-03-03 15:48:00,75.04,75.56,74.36,75.08,753097
2026-03-03 15:49:00,75.78,76.12,75.39,75.98,1002901
2026-03-03 15:50:00,76.09,76.71,75.87,76.34,1107686
2026-03-03 15:51:00,76.2,76.92,75.4,76.06,862656
2026-03-03 15:52:00,76.7,76.81,76.22,76.37,661545
2026-03-03 15:53:00,76.83,77.1,76.58,76.86,1214216
2026-03-03 15:54:00,76.76,77.18,76.42,77.17,962664
2026-03-03 15:55:00,76.53,76.64,76.28,76.39,945737
2026-03-03 15:56:00,75.78,76.36,75.57,76.02,1003891
2026-03-03 15:57:00,75.87,76.02,75.78,75.9,1209382
2026-03-03 15:58:00,75.79,76.26,75.57,75.86,959024
2026-03-03 15:59:00,76.18,76.66,76.16,76.17,1057836
2026-03-04 09:30:00,76.02,76.33,75.84,76.26,688925
2026-03-04 09:31:00,75.63,75.66,75.58,75.59,1207431
2026-03-04 09:32:00,75.85,76.29,75.48,75.78,1027184
2026-03-04 09:33:00,76.1,76.43,75.8,76.09,1464934
2026-03-04 09:34:00,76.36,76.52,76.34,76.37,857283
2026-03-04 09:35:00,76.54,77.12,76.13,76.91,1340820
2026-03-04 09:36:00,77.3,77.43,77.03,77.32,775649
2026-03-04 09:37:00,77.4,77.57,77.09,77.55,1100337
2026-03-04 09:38:00,77.57,77.59,77.4,77.52,1040330
2026-03-04 09:39:00,76.48,76.7,76.16,76.69,1016216
2026-03-04 09:40:00,76.81,77.67,76.8,76.9,719152
2026-03-04 09:41:00,76.98,77.16,76.48,77.01,882109
2026-03-04 09:42:00,76.83,77.39,76.41,77.14,912768
2026-03-04 09:43:00,76.45,76.53,76.25,76.5,863273
2026-03-04 09:44:00,75.91,75.97,75.86,75.96,1019565
2026-03-04 09:45:00,76.58,76.83,76.37,76.49,1090717
2026-03-04 09:46:00,76.15,76.49,76.01,76.47,1145788
2026-03-04 09:47:00,76.67,77.01,76.5,76.81,1107282
2026-03-04 09:48:00,77.03,77.16,76.55,76.83,1024695
2026-03-04 09:49:00,76.82,76.9,76.59,76.84,1065115
2026-03-04 09:50:00,77.77,78.02,77.15,77.31,894159
2026-03-04 09:51:00,76.88,77.06,76.84,77.05,1583634
2026-03-04 09:52:00,77.06,77.44,76.98,77.1,585071
2026-03-04 09:53:00,76.85,76.87,76.61,76.87,1194724
2026-03-04 09:54:00,76.55,76.7,76.32,76.65,774387
2026-03-04 09:55:00,76.56,76.94,76.37,76.5,800965
2026-03-04 09:56:00,76.72,77.26,76.22,76.61,629396
2026-03-04 09:57:00,76.34,76.37,76.28,76.37,910735
2026-03-04 09:58:00,76.96,77.11,76.64,77.0,608990
2026-03-04 09:59:00,76.48,76.61,76.2,76.55,1346233
2026-03-04 10:00:00,76.33,76.47,76.16,76.46,881743
2026-03-04 10:01:00,75.87,76.36,75.56,76.24,932620
2026-03-04 10:02:00,76.79,77.24,76.69,76.96,897967
2026-03-04 10:03:00,77.09,77.32,76.34,77.06,1165447
2026-03-04 10:04:00,77.81,77.96,77.27,77.57,1012466
2026-03-04 10:05:00,76.85,77.18,76.78,76.83,1079863
2026-03-04 10:06:00,77.04,77.19,76.88,76.96,898598
2026-03-04 10:07:00,77.31,77.77,76.77,77.41,1002690
2026-03-04 10:08:00,77.41,77.73,76.52,77.45,785334
2026-03-04 10:09:00,77.9,78.11,77.72,77.98,1191586
2026-03-04 10:10:00,78.09,78.24,77.41,77.72,948610
2026-03-04 10:11:00,78.49,79.11,78.01,78.43,1240515
2026-03-04 10:12:00,79.61,79.87,79.55,79.58,831513
2026-03-04 10:13:00,79.55,79.74,79.11,79.4,997339
2026-03-04 10:14:00,79.05,79.64,78.81,79.17,1084777
2026-03-04 10:15:00,79.71,80.06,79.57,79.9,703403
2026-03-04 10:16:00,80.53,81.03,80.4,80.69,852260
2026-03-04 10:17:00,80.1,81.04,79.73,80.43,844196
2026-03-04 10:18:00,80.27,80.4,79.86,80.22,836278
2026-03-04 10:19:00,80.3,80.46,79.68,80.08,1144827
2026-03-04 10:20:00,79.66,80.44,79.05,79.41,1139783
2026-03-04 10:21:00,78.87,79.18,78.42,78.95,747446
2026-03-04 10:22:00,78.29,78.47,78.1,78.44,1131810
2026-03-04 10:23:00,78.27,78.45,77.58,78.06,1083165
2026-03-04 10:24:00,77.8,78.45,77.62,78.04,1182083
2026-03-04 10:25:00,78.48,78.61,77.71,78.16,816357
2026-03-04 10:26:00,79.2,79.25,78.91,78.94,1151764
2026-03-04 10:27:00,78.58,78.66,78.37,78.44,937466
2026-03-04 10:28:00,79.1,79.27,78.85,78.93,1216422
2026-03-04 10:29:00,78.8,79.08,78.57,78.82,804251
2026-03-04 10:30:00,78.74,79.17,78.5,78.8,1037695
2026-03-04 10:31:00,79.0,79.21,78.55,79.13,955892
2026-03-04 10:32:00,78.53,78.74,78.47,78.57,760321
2026-03-04 10:33:00,78.98,79.04,78.71,78.76,998163
2026-03-04 10:34:00,78.74,78.91,78.6,78.85,650620
2026-03-04 10:35:00,78.99,79.17,78.91,79.09,1238662
2026-03-04 10:36:00,79.08,79.39,78.93,79.24,839694
2026-03-04 10:37:00,80.4,80.7,80.08,80.47,1085562
2026-03-04 10:38:00,79.81,80.32,79.71,80.15,1334971
2026-03-04 10:39:00,79.83,80.54,79.23,79.88,1006805
2026-03-04 10:40:00,79.69,79.81,79.52,79.57,1232451
2026-03-04 10:41:00,79.18,79.56,78.7,79.29,819010
2026-03-04 10:42:00,78.61,79.06,78.6,78.97,1022820
2026-03-04 10:43:00,79.58,79.86,79.51,79.57,700510
2026-03-04 10:44:00,80.55,80.64,80.13,80.28,1317788
2026-03-04 10:45:00,79.74,80.33,79.42,79.99,986425
2026-03-04 10:46:00,79.66,79.89,78.81,79.58,550113
2026-03-04 10:47:00,79.93,80.1,79.64,79.81,876045
2026-03-04 10:48:00,79.35,80.04,79.1,79.54,1004639
